Temperature,Velocity,Server_1_Power,Server_2_Power,Server_3_Power,Server_4_Power,Server_5_Power,Server_6_Power,Server_7_Power,Server_8_Power,Server_9_Power,Server_10_Power,Server_11_Power,Server_12_Power,images
299,1.75,75,75,50,100,50,0,100,75,75,0,100,0,dp1612
290,2.22,0,100,0,100,75,0,100,75,100,75,50,0,dp1613
290,2.65,50,100,50,100,100,0,75,0,0,0,100,0,dp1614
299,2.22,0,0,0,0,50,50,50,50,0,100,75,50,dp1615
295,1.75,0,100,100,100,0,0,75,100,75,50,75,50,dp1616
295,2.65,100,50,100,0,50,0,75,100,75,50,0,50,dp1617
299,2.22,50,0,75,50,0,50,100,0,0,50,75,100,dp1618
299,1.75,75,0,75,50,75,0,100,100,100,0,75,100,dp1619
295,1.75,0,0,0,0,50,75,50,100,50,0,50,0,dp1620
295,1.75,100,0,50,100,50,100,75,75,75,50,50,100,dp1621
290,2.65,0,0,0,0,75,0,100,50,100,50,100,100,dp1622
295,2.65,0,100,75,0,75,75,0,100,75,100,100,100,dp1623
290,2.22,100,50,50,75,100,100,100,50,0,50,100,100,dp1624
295,2.65,100,0,75,100,75,100,0,100,75,0,50,0,dp1625
290,1.75,75,0,100,0,0,100,100,50,0,75,0,0,dp1626
295,1.75,75,0,75,100,50,0,50,0,75,50,0,100,dp1627
299,2.22,0,50,0,75,100,75,50,50,0,75,0,75,dp1628
295,1.75,0,75,100,75,100,75,50,0,75,50,75,0,dp1629
299,1.75,100,50,50,75,100,100,0,100,100,0,0,100,dp1630
299,1.75,0,100,100,0,100,0,75,75,0,0,50,50,dp1631
290,1.75,50,50,0,75,75,100,0,0,100,50,50,75,dp1632
290,2.22,75,75,75,50,50,0,0,75,75,50,50,0,dp1633
290,1.75,50,75,100,0,0,50,100,0,75,50,100,0,dp1634
290,2.22,100,100,50,0,75,50,75,0,100,75,0,0,dp1635
290,1.75,75,0,0,75,50,75,75,100,75,0,0,0,dp1636
295,1.75,50,0,75,100,0,50,50,100,0,75,0,0,dp1637
290,2.65,50,100,75,50,100,100,50,50,75,0,0,0,dp1638
290,1.75,75,100,75,75,75,100,75,75,100,75,0,50,dp1639
299,2.22,75,75,0,100,50,100,0,0,50,100,0,75,dp1640
299,2.65,100,75,75,0,0,75,75,0,50,100,100,0,dp1641
290,1.75,0,0,50,75,75,50,100,100,75,100,75,75,dp1642
295,2.22,75,75,75,0,0,0,50,75,100,50,50,50,dp1643
299,1.75,75,75,50,50,50,0,0,0,75,50,100,75,dp1644
290,2.22,100,0,50,100,50,100,75,75,0,75,75,75,dp1645
295,2.65,100,0,50,50,100,75,50,0,0,50,75,75,dp1646
295,1.75,100,50,75,100,75,100,50,0,50,0,100,100,dp1647
290,2.22,50,0,100,0,100,0,100,0,75,100,50,0,dp1648
295,1.75,50,50,0,0,50,50,50,100,100,75,100,100,dp1649
290,2.65,75,100,0,0,75,0,50,100,50,75,75,0,dp1650
290,2.65,75,50,50,0,50,0,0,100,0,50,75,75,dp1651
295,2.65,0,75,50,75,0,0,50,50,50,100,100,0,dp1652
299,2.65,50,75,75,50,50,0,0,0,0,75,75,0,dp1653
290,2.22,75,75,100,0,75,100,50,50,75,0,100,75,dp1654
295,1.75,100,75,100,0,0,50,0,75,100,0,0,75,dp1655
295,2.22,100,75,75,50,0,75,0,75,100,50,0,0,dp1656
299,1.75,75,100,50,0,75,0,75,75,75,100,50,0,dp1657
295,2.65,75,50,50,0,75,50,100,75,75,0,100,0,dp1658
290,2.22,75,100,50,50,0,75,75,0,75,0,50,50,dp1659
290,2.22,50,0,50,75,50,0,75,75,50,100,75,0,dp1660
299,2.22,100,50,75,0,100,0,50,50,0,75,75,100,dp1661
299,2.65,0,50,50,100,75,0,100,0,75,75,75,50,dp1662
299,2.22,0,100,100,0,50,100,100,100,50,50,50,100,dp1663
299,1.75,75,50,100,100,75,75,0,100,75,0,50,75,dp1664
295,1.75,50,100,100,50,100,0,100,50,50,50,75,50,dp1665
290,2.65,75,0,50,75,100,75,75,50,75,0,100,50,dp1666
290,1.75,75,75,75,100,0,50,75,100,75,0,50,0,dp1667
299,1.75,100,75,50,0,75,75,75,75,0,75,100,0,dp1668
299,1.75,100,100,0,75,75,100,75,100,75,100,50,75,dp1669
299,2.65,0,75,0,0,100,0,0,50,75,0,75,0,dp1670
295,1.75,75,100,75,100,50,100,75,75,0,100,75,0,dp1671
295,2.65,0,75,100,0,100,50,100,0,75,0,100,100,dp1672
299,2.22,0,75,75,75,0,0,0,50,75,100,100,75,dp1673
295,2.22,0,0,0,0,0,100,100,0,50,100,50,50,dp1674
299,2.65,0,50,100,75,75,50,75,75,100,50,75,50,dp1675
299,2.22,75,100,75,50,75,50,50,75,100,0,100,100,dp1676
299,1.75,100,0,75,0,50,50,0,50,75,50,0,75,dp1677
295,2.65,0,50,75,75,50,75,75,0,0,0,0,0,dp1678
290,2.22,0,75,50,75,0,0,75,75,75,100,100,100,dp1679
295,1.75,75,0,75,0,50,100,0,75,0,50,50,0,dp1680
299,2.22,50,0,50,50,75,100,75,100,75,0,50,100,dp1681
290,2.22,50,50,75,0,0,50,100,0,75,100,100,100,dp1682
290,2.22,100,75,75,50,0,50,100,0,0,100,75,100,dp1683
295,2.65,100,50,50,75,50,50,100,0,50,50,75,75,dp1684
295,1.75,0,100,75,50,50,0,100,0,0,100,75,50,dp1685
299,2.22,75,50,0,0,0,75,0,50,75,50,100,75,dp1686
295,2.22,75,100,75,0,0,100,50,50,50,75,75,100,dp1687
290,2.22,0,75,75,75,0,100,100,75,50,0,75,0,dp1688
290,2.65,100,75,0,100,0,75,50,100,100,0,0,50,dp1689
299,2.65,100,100,100,50,75,75,0,0,100,0,50,75,dp1690
299,1.75,100,0,100,50,75,50,75,50,0,50,50,0,dp1691
299,2.65,0,50,50,50,100,75,50,75,50,0,0,75,dp1692
299,1.75,100,0,50,100,0,100,100,100,75,0,75,75,dp1693
295,2.22,100,100,50,50,0,100,100,50,0,50,50,75,dp1694
290,2.65,100,50,0,100,50,75,0,100,75,50,50,100,dp1695
295,1.75,100,75,100,100,75,50,75,0,50,100,50,50,dp1696
290,2.22,50,50,100,50,75,50,0,50,50,100,75,50,dp1697
299,1.75,100,75,100,50,0,100,50,75,0,0,75,75,dp1698
290,1.75,75,100,50,0,75,50,0,0,100,75,50,0,dp1699
295,2.22,0,50,0,100,100,50,0,75,100,0,0,0,dp1700
295,2.65,50,100,50,0,50,0,75,50,50,50,0,0,dp1701
295,2.22,75,75,100,75,75,75,0,75,75,50,0,100,dp1702
299,2.65,100,75,50,50,100,50,75,50,100,75,0,75,dp1703
295,1.75,75,0,0,0,75,50,75,50,75,75,75,50,dp1704
299,1.75,75,0,100,100,50,50,100,75,75,75,100,0,dp1705
295,1.75,100,0,75,75,0,100,0,75,75,100,0,75,dp1706
299,1.75,0,50,100,100,0,100,75,0,0,0,50,100,dp1707
295,2.65,100,50,0,50,0,50,50,50,0,50,100,100,dp1708
290,1.75,100,100,100,75,100,50,75,75,0,50,0,0,dp1709
295,1.75,50,50,0,100,0,75,0,50,75,50,100,100,dp1710
299,1.75,0,100,100,0,100,100,50,100,75,50,75,100,dp1711
290,2.22,0,50,0,50,50,75,0,75,75,0,50,75,dp1712
290,2.22,75,75,75,50,75,50,100,75,100,0,75,0,dp1713
290,1.75,100,50,100,100,0,75,50,0,50,100,50,50,dp1714
299,1.75,50,50,100,100,50,0,50,50,75,0,75,0,dp1715
290,1.75,75,75,75,100,75,100,100,100,50,50,50,100,dp1716
290,2.22,100,100,0,100,75,0,100,100,0,100,50,75,dp1717
299,2.22,100,100,75,100,75,75,50,75,100,100,0,100,dp1718
290,2.65,100,50,50,50,75,75,0,50,0,0,100,100,dp1719
295,2.65,100,75,0,0,0,0,50,0,100,0,75,100,dp1720
299,2.65,50,50,75,75,0,100,0,50,50,0,100,75,dp1721
290,2.22,100,50,100,100,100,0,0,0,100,100,50,75,dp1722
290,2.22,50,50,0,0,75,50,0,50,100,50,75,0,dp1723
290,2.22,50,75,75,100,75,75,75,75,50,75,50,50,dp1724
290,2.22,50,75,50,100,75,75,75,0,75,50,100,75,dp1725
299,2.65,0,50,100,100,0,50,0,50,0,75,0,100,dp1726
290,2.65,75,50,50,50,0,50,0,0,50,50,0,75,dp1727
299,1.75,50,0,0,50,75,100,100,0,75,100,75,50,dp1728
290,1.75,75,100,75,50,100,100,75,50,100,0,50,100,dp1729
299,1.75,50,100,0,100,100,50,75,75,0,0,0,50,dp1730
299,1.75,0,100,100,0,100,100,100,50,0,0,100,50,dp1731
295,1.75,100,0,50,75,50,75,0,0,100,75,50,0,dp1732
299,2.22,75,50,50,50,50,75,75,100,75,75,100,75,dp1733
295,1.75,0,100,75,75,100,0,50,75,100,50,100,100,dp1734
290,1.75,100,75,50,75,0,50,100,75,75,100,75,0,dp1735
299,2.22,100,75,0,100,100,75,0,0,50,50,75,0,dp1736
290,2.22,50,75,0,100,50,75,0,0,50,75,100,50,dp1737
299,1.75,100,75,100,75,75,75,75,100,50,100,75,100,dp1738
299,1.75,75,100,0,100,50,100,100,50,75,50,75,50,dp1739
299,2.65,0,0,100,100,0,0,75,50,75,0,100,0,dp1740
295,1.75,75,100,100,75,75,100,75,75,50,75,0,0,dp1741
290,1.75,50,0,100,50,0,50,50,100,100,50,0,100,dp1742
295,2.65,75,100,0,75,75,75,0,0,100,100,75,0,dp1743
295,2.65,100,0,100,100,0,75,0,75,100,0,50,75,dp1744
295,2.65,0,50,0,75,75,75,75,100,75,50,75,0,dp1745
295,1.75,100,100,75,0,50,50,50,0,50,0,75,75,dp1746
290,2.22,0,0,100,0,100,75,100,0,75,100,0,75,dp1747
290,1.75,50,50,100,100,100,0,100,0,100,0,0,50,dp1748
299,1.75,100,50,100,100,0,0,75,0,0,75,100,75,dp1749
299,2.65,50,100,50,50,0,75,75,50,0,0,0,100,dp1750
295,1.75,0,0,75,50,75,100,75,50,75,0,100,100,dp1751
290,1.75,0,50,75,100,75,0,0,75,100,50,75,0,dp1752
290,2.22,75,50,50,100,100,0,75,100,0,75,0,100,dp1753
290,2.65,75,0,75,0,75,0,0,0,50,75,100,0,dp1754
295,1.75,100,50,100,0,100,100,0,50,50,100,75,100,dp1755
299,2.22,100,100,75,50,75,100,0,100,100,75,0,0,dp1756
299,2.22,0,0,75,50,50,100,100,75,50,75,100,75,dp1757
299,1.75,0,0,100,75,0,0,0,100,100,75,75,75,dp1758
290,2.22,100,0,0,75,75,0,100,100,0,50,50,100,dp1759
299,2.22,50,75,50,0,50,75,0,50,100,0,0,100,dp1760
295,2.22,75,75,0,100,100,75,0,0,75,75,75,50,dp1761
290,1.75,0,75,75,75,75,100,75,50,100,100,75,0,dp1762
299,1.75,75,75,0,0,0,0,50,0,75,75,50,0,dp1763
299,2.22,75,50,50,100,100,0,100,50,75,75,0,100,dp1764
290,2.22,100,0,75,75,0,0,0,50,50,75,50,50,dp1765
295,2.22,75,0,75,50,0,0,0,100,75,100,0,75,dp1766
299,2.22,100,100,50,100,0,0,100,50,75,100,75,50,dp1767
299,2.22,50,0,0,50,100,0,50,75,75,100,75,75,dp1768
295,2.65,75,75,75,50,75,100,0,100,0,100,0,0,dp1769
290,1.75,50,100,0,100,75,0,100,50,100,0,75,100,dp1770
299,2.22,100,100,50,50,50,0,0,100,100,100,75,50,dp1771
295,1.75,50,75,75,50,75,75,0,100,75,100,50,50,dp1772
299,2.22,0,75,75,75,50,50,75,100,50,50,75,100,dp1773
299,2.22,75,75,75,100,75,50,75,100,0,100,75,0,dp1774
299,1.75,0,75,75,100,75,0,50,50,100,75,100,50,dp1775
295,2.65,0,75,50,0,100,50,100,0,100,50,75,100,dp1776
295,2.22,0,50,75,75,100,100,100,100,75,0,100,0,dp1777
295,2.22,100,50,0,0,50,100,0,0,75,100,75,50,dp1778
295,2.65,100,0,50,100,100,50,50,100,0,75,50,75,dp1779
299,1.75,100,0,100,0,100,0,100,0,100,0,50,75,dp1780
290,2.22,100,100,100,75,0,0,100,100,100,50,100,75,dp1781
290,2.65,100,50,100,100,100,100,100,0,75,50,100,50,dp1782
290,2.65,100,0,0,75,100,75,75,50,50,75,50,0,dp1783
299,1.75,100,100,75,0,75,0,75,75,50,100,0,100,dp1784
295,1.75,50,100,75,50,50,75,100,50,100,75,0,50,dp1785
299,2.65,50,0,50,100,75,0,100,50,75,50,0,0,dp1786
290,1.75,0,50,0,0,75,0,75,75,75,50,50,100,dp1787
299,2.22,0,100,50,0,0,50,100,50,100,75,50,50,dp1788
295,1.75,0,0,75,75,100,75,0,50,75,75,0,75,dp1789
295,1.75,100,0,100,50,50,100,100,100,100,100,100,50,dp1790
299,2.22,0,50,0,0,75,100,100,50,100,75,50,50,dp1791
295,2.22,50,0,0,100,50,100,100,0,75,100,75,75,dp1792
295,2.22,100,0,0,100,100,0,75,100,75,100,100,75,dp1793
299,1.75,100,50,50,100,100,100,75,50,50,50,100,75,dp1794
290,1.75,50,100,0,0,100,75,100,100,75,50,50,50,dp1795
299,1.75,75,100,75,0,0,100,50,0,0,0,100,0,dp1796
295,2.22,0,0,50,100,100,50,0,75,50,50,50,0,dp1797
290,2.22,0,0,50,0,75,0,0,100,100,50,50,100,dp1798
299,1.75,75,75,100,50,0,50,75,75,50,50,100,50,dp1799
295,2.22,75,50,0,75,100,75,100,0,0,75,50,75,dp1800
299,1.75,100,75,50,0,75,75,50,75,75,75,75,50,dp1801
299,2.65,75,0,50,0,0,50,0,0,0,50,75,100,dp1802
295,2.22,50,100,0,75,100,100,100,100,50,50,75,75,dp1803
299,1.75,75,0,100,50,0,75,0,75,100,0,50,0,dp1804
295,2.65,100,100,50,75,100,75,50,50,0,100,100,0,dp1805
295,2.22,50,50,75,100,100,50,50,50,100,100,50,75,dp1806
290,1.75,0,100,100,0,0,75,100,100,0,75,75,0,dp1807
290,1.75,50,75,0,50,75,50,50,0,75,50,100,75,dp1808
290,2.65,50,50,75,50,100,50,50,100,100,100,0,100,dp1809
290,2.22,100,75,100,100,0,75,50,50,75,100,0,75,dp1810
299,2.22,0,75,0,100,50,100,0,100,50,0,75,100,dp1811
295,2.65,50,0,0,100,50,50,50,0,100,50,50,75,dp1812
295,2.65,75,75,0,75,50,0,0,0,0,0,0,0,dp1813
299,2.22,50,75,75,0,100,0,75,0,50,50,0,100,dp1814
290,1.75,100,100,100,50,0,75,100,100,0,75,0,0,dp1815
295,2.65,75,100,100,100,75,50,75,100,100,50,0,0,dp1816
299,1.75,0,75,100,0,100,75,100,100,75,100,0,0,dp1817
290,1.75,100,0,100,50,100,0,50,75,100,0,0,0,dp1818
299,2.22,50,0,100,0,0,100,0,75,0,75,0,50,dp1819
295,1.75,0,75,0,0,0,50,75,50,75,50,0,50,dp1820
295,2.65,75,50,75,75,75,100,75,100,100,75,50,75,dp1821
290,2.22,100,100,50,50,75,100,0,75,50,100,50,50,dp1822
295,2.65,0,0,100,50,0,50,100,50,0,50,0,100,dp1823
295,1.75,100,50,100,0,50,50,50,100,100,0,75,50,dp1824
295,1.75,50,100,100,50,50,100,50,100,75,75,50,50,dp1825
295,2.65,75,0,0,50,100,50,75,50,50,75,75,75,dp1826
299,1.75,100,100,75,100,100,100,100,75,50,50,50,0,dp1827
299,2.65,0,75,50,0,75,0,0,75,50,75,100,100,dp1828
299,2.22,100,100,75,75,75,0,0,0,75,50,100,0,dp1829
295,2.65,0,75,50,0,0,0,0,50,0,100,100,75,dp1830
290,2.22,0,50,50,100,100,75,0,0,100,100,0,75,dp1831
299,2.22,100,50,100,50,100,75,75,75,50,75,50,100,dp1832
295,1.75,0,0,50,0,0,0,100,75,50,0,100,75,dp1833
299,2.65,100,0,75,100,100,50,100,75,75,100,75,100,dp1834
299,2.22,0,50,50,0,75,0,100,0,50,0,75,50,dp1835
299,2.22,100,75,100,0,0,100,0,100,75,50,100,50,dp1836
295,1.75,75,50,75,50,100,0,75,50,100,100,50,50,dp1837
295,1.75,50,50,0,100,50,75,100,75,50,0,0,0,dp1838
295,2.22,75,0,50,100,50,50,100,0,100,0,100,75,dp1839
290,2.22,75,0,0,0,100,0,50,0,50,50,50,75,dp1840
295,1.75,100,75,0,50,0,75,75,100,0,0,0,100,dp1841
299,2.22,0,100,100,50,75,0,0,100,75,0,50,75,dp1842
299,1.75,100,75,0,0,75,0,50,50,0,100,50,0,dp1843
295,2.65,0,0,0,0,0,0,100,75,100,100,75,100,dp1844
295,1.75,50,50,75,100,100,50,100,100,75,50,0,50,dp1845
299,2.65,75,100,50,100,100,50,75,0,0,50,50,75,dp1846
295,2.22,75,75,100,50,0,50,0,0,0,100,75,75,dp1847
299,2.22,100,75,75,50,100,50,0,100,50,50,75,100,dp1848
290,1.75,100,100,50,75,75,75,100,75,50,100,100,75,dp1849
290,1.75,50,75,75,100,100,75,100,75,50,100,75,100,dp1850
295,2.65,100,100,75,0,100,100,50,0,50,75,75,50,dp1851
290,2.22,50,75,100,0,50,0,0,50,0,75,100,100,dp1852
299,2.65,75,100,0,75,50,75,50,100,50,75,75,0,dp1853
295,2.65,0,75,75,75,50,75,100,100,0,100,75,75,dp1854
290,1.75,100,50,50,50,50,100,0,75,75,100,75,50,dp1855
290,1.75,100,100,100,100,0,75,100,50,100,0,100,50,dp1856
290,2.22,0,100,50,0,100,0,50,100,100,100,50,75,dp1857
295,1.75,0,50,75,50,0,0,100,75,50,0,0,0,dp1858
295,2.22,75,100,100,100,0,100,0,75,0,75,75,100,dp1859
290,2.22,100,100,50,50,100,50,0,75,75,100,100,0,dp1860
295,2.65,0,0,50,100,100,0,75,100,75,0,100,75,dp1861
290,2.65,100,50,75,50,100,50,0,50,75,75,50,0,dp1862
295,2.65,75,50,50,50,100,75,75,75,100,0,75,75,dp1863
290,1.75,0,0,0,100,100,0,50,50,50,50,75,100,dp1864
290,2.65,0,0,100,75,50,100,75,75,100,100,0,0,dp1865
290,2.22,100,75,100,75,50,100,75,75,0,50,100,0,dp1866
295,1.75,100,75,100,50,100,50,0,50,75,75,75,0,dp1867
295,1.75,100,100,100,100,75,50,75,50,50,0,100,50,dp1868
299,2.22,75,100,0,100,100,75,50,100,75,75,50,75,dp1869
295,1.75,100,75,0,75,75,0,75,75,0,75,50,75,dp1870
299,2.65,0,50,50,75,0,0,50,0,75,75,0,75,dp1871
295,2.65,0,50,75,50,0,100,100,75,100,75,50,75,dp1872
299,2.65,100,75,0,75,50,0,50,50,50,0,0,100,dp1873
290,2.65,50,100,0,50,0,100,0,0,50,75,0,100,dp1874
290,1.75,75,50,100,50,50,50,0,75,0,100,75,50,dp1875
299,1.75,0,50,0,0,100,75,0,100,100,50,100,50,dp1876
290,2.22,100,75,75,0,0,75,50,0,100,0,50,0,dp1877
295,2.22,100,100,50,50,50,75,50,100,75,50,100,0,dp1878
299,1.75,100,50,50,0,50,100,0,100,100,100,50,50,dp1879
299,1.75,100,50,0,75,0,75,0,0,75,50,50,50,dp1880
290,1.75,100,100,50,100,0,0,50,75,0,100,0,0,dp1881
290,2.65,100,50,0,100,100,50,0,75,100,50,75,100,dp1882
290,2.65,75,0,0,50,0,50,75,75,100,100,50,0,dp1883
290,2.65,50,75,75,0,50,75,100,100,0,100,100,75,dp1884
299,1.75,0,50,100,75,50,0,0,75,50,50,75,75,dp1885
295,1.75,100,0,75,50,50,100,50,100,0,0,50,50,dp1886
299,2.65,50,50,0,50,75,0,100,75,75,0,100,75,dp1887
295,2.65,0,0,0,75,100,50,0,100,50,0,50,50,dp1888
295,1.75,100,75,75,100,75,50,0,50,100,0,100,100,dp1889
295,1.75,0,0,50,75,50,50,100,0,0,75,75,100,dp1890
290,2.65,75,0,50,75,0,75,100,75,0,75,100,100,dp1891
299,2.65,100,100,50,50,100,75,0,75,75,50,50,50,dp1892
299,2.65,0,75,75,50,50,50,50,50,0,0,0,50,dp1893
295,2.22,0,50,0,50,75,100,100,0,75,100,0,50,dp1894
295,2.65,100,50,0,50,50,100,100,0,75,75,50,0,dp1895
299,2.65,50,0,75,100,100,50,50,50,50,75,0,50,dp1896
295,2.65,50,50,0,100,50,75,0,75,0,0,50,50,dp1897
295,2.65,50,100,50,100,100,0,50,50,100,50,100,50,dp1898
290,2.22,0,75,50,50,50,0,50,50,100,75,0,100,dp1899
290,2.65,100,0,50,50,75,0,0,0,75,50,100,75,dp1900
295,2.65,50,100,0,0,100,0,100,75,75,75,0,50,dp1901
290,1.75,50,50,50,50,0,100,75,100,0,50,75,75,dp1902
290,1.75,0,75,100,75,75,50,100,50,0,75,100,0,dp1903
299,1.75,50,75,50,75,0,75,50,75,0,75,50,0,dp1904
295,2.65,100,50,75,100,100,0,100,50,50,100,75,50,dp1905
295,1.75,75,100,75,0,0,75,0,0,0,75,0,100,dp1906
295,2.22,75,0,100,50,75,50,0,100,75,50,75,50,dp1907
295,1.75,0,50,100,75,75,0,100,50,0,50,50,0,dp1908
299,1.75,100,50,0,75,75,50,0,75,0,75,50,50,dp1909
290,2.22,75,100,50,75,75,100,50,75,75,0,0,100,dp1910
290,2.22,100,100,0,75,50,50,50,100,50,75,75,0,dp1911
295,1.75,75,50,75,0,75,50,50,0,50,75,75,100,dp1912
299,2.65,0,100,75,0,75,0,100,100,100,75,75,0,dp1913
295,2.22,100,50,100,0,50,50,100,0,50,50,50,0,dp1914
290,2.22,100,100,50,0,50,0,50,0,75,100,75,100,dp1915
290,2.65,100,50,0,0,50,50,100,0,100,50,0,50,dp1916
290,2.22,50,100,100,100,100,75,75,75,100,100,50,0,dp1917
295,2.65,50,100,75,75,0,0,75,75,50,75,100,50,dp1918
299,1.75,0,100,75,50,100,50,50,75,75,0,0,75,dp1919
290,2.22,100,50,75,50,100,75,100,50,100,75,50,50,dp1920
290,1.75,100,0,0,0,0,75,75,0,100,75,0,75,dp1921
295,2.65,75,100,75,100,50,0,100,75,75,100,50,0,dp1922
299,2.22,0,0,75,100,75,75,75,50,100,50,75,100,dp1923
290,2.65,100,0,0,100,0,50,100,0,0,100,50,100,dp1924
290,1.75,75,100,100,0,0,0,0,100,0,100,50,100,dp1925
290,1.75,50,100,50,100,0,100,0,0,75,75,100,0,dp1926
295,1.75,50,100,100,50,50,0,100,0,50,75,75,75,dp1927
295,1.75,100,50,75,0,100,100,50,50,100,100,75,100,dp1928
295,1.75,75,75,100,0,75,50,100,50,100,75,100,0,dp1929
295,1.75,50,50,100,75,75,0,100,75,50,50,100,0,dp1930
290,2.22,100,75,75,100,0,0,50,50,0,100,50,0,dp1931
290,2.65,0,50,100,100,100,75,75,50,50,100,50,0,dp1932
299,1.75,0,0,0,100,75,75,0,50,100,75,0,50,dp1933
295,1.75,100,75,50,75,75,50,0,50,50,100,75,0,dp1934
299,2.22,0,0,0,0,100,0,50,100,50,50,75,0,dp1935
290,2.22,0,100,75,0,0,100,75,100,50,50,0,75,dp1936
295,2.22,50,100,0,75,0,100,50,75,0,100,50,50,dp1937
290,2.22,50,75,50,0,100,100,75,100,0,50,75,100,dp1938
299,2.65,100,75,100,0,100,50,100,50,75,100,50,100,dp1939
290,2.22,0,0,50,100,0,0,0,100,0,75,50,75,dp1940
290,2.22,0,100,50,75,50,0,50,100,100,50,100,100,dp1941
299,1.75,100,50,100,75,50,0,50,50,50,50,100,0,dp1942
299,2.65,50,100,100,0,0,0,100,0,0,0,50,75,dp1943
299,2.22,75,0,0,100,75,100,100,0,0,75,100,50,dp1944
299,2.65,75,75,50,50,0,0,100,75,100,0,50,0,dp1945
290,1.75,100,100,75,100,0,100,50,50,100,50,50,0,dp1946
299,2.22,50,75,75,50,100,50,100,100,100,75,50,50,dp1947
290,2.65,0,0,100,75,0,50,0,75,50,50,50,100,dp1948
295,1.75,0,50,75,50,0,50,0,50,75,50,75,75,dp1949
295,2.65,75,0,0,75,100,50,75,50,0,50,75,75,dp1950
299,2.65,100,100,100,75,100,50,75,0,75,50,100,75,dp1951
299,2.22,75,100,100,50,75,0,75,50,0,50,75,0,dp1952
295,1.75,0,50,100,0,50,0,0,0,100,75,75,100,dp1953
295,1.75,100,50,75,75,75,75,50,0,50,0,75,100,dp1954
290,2.65,50,100,0,100,50,75,50,75,75,75,100,50,dp1955
295,1.75,0,50,50,50,50,75,100,75,100,100,100,75,dp1956
295,2.65,75,100,0,0,75,100,75,75,50,100,0,0,dp1957
290,2.65,100,50,0,100,0,50,100,75,75,0,0,100,dp1958
295,1.75,100,50,0,0,100,0,75,50,50,75,100,75,dp1959
299,2.22,100,0,75,75,100,75,100,0,100,0,100,75,dp1960
290,2.65,0,100,100,100,50,50,0,50,100,50,50,75,dp1961
290,1.75,0,50,100,75,0,50,100,75,75,0,0,100,dp1962
295,1.75,100,50,75,75,75,75,0,0,50,50,50,50,dp1963
295,2.65,75,75,100,50,75,75,75,75,0,50,50,100,dp1964
290,2.65,100,75,75,50,50,50,50,50,0,50,100,75,dp1965
295,1.75,100,100,75,100,100,100,100,0,75,50,100,0,dp1966
299,2.22,75,0,0,0,100,0,50,100,75,50,100,0,dp1967
299,1.75,50,50,100,50,75,100,75,0,75,75,50,0,dp1968
295,1.75,0,75,50,75,75,75,0,50,50,75,0,50,dp1969
295,2.65,100,0,100,100,75,50,0,100,75,50,100,75,dp1970
299,2.65,0,50,100,50,50,100,50,0,100,100,75,50,dp1971
290,2.65,100,0,100,100,100,0,50,100,100,50,100,75,dp1972
299,2.22,0,50,100,75,0,100,0,0,100,50,100,100,dp1973
295,2.65,100,0,100,100,0,50,75,75,0,50,100,100,dp1974
290,2.22,100,75,0,0,0,75,100,0,75,50,100,75,dp1975
295,2.65,100,75,0,100,75,0,50,100,100,50,0,50,dp1976
299,1.75,0,0,50,50,75,75,0,75,50,75,50,75,dp1977
295,2.22,75,100,75,50,100,0,75,50,100,75,100,75,dp1978
299,2.65,100,100,75,0,0,0,50,0,100,0,100,50,dp1979
290,2.65,100,0,0,0,75,75,75,75,50,75,75,75,dp1980
299,2.22,100,0,100,0,100,75,100,75,75,100,0,0,dp1981
299,1.75,50,75,100,75,50,50,0,50,75,0,50,0,dp1982
290,1.75,0,50,75,75,50,75,0,100,0,0,100,50,dp1983
290,1.75,50,0,0,75,50,0,0,100,100,100,0,0,dp1984
299,2.65,75,75,50,100,0,100,75,0,50,100,0,0,dp1985
299,2.65,100,50,0,75,100,75,100,75,50,0,75,0,dp1986
295,1.75,75,0,0,100,50,50,0,0,100,0,100,50,dp1987
295,1.75,50,75,100,50,50,50,75,75,75,0,100,0,dp1988
299,1.75,0,0,75,50,100,75,100,75,0,0,50,50,dp1989
295,2.22,100,75,50,75,0,50,0,0,75,100,50,75,dp1990
290,2.22,0,0,50,100,100,50,50,75,75,0,50,100,dp1991
290,1.75,0,0,100,0,50,75,100,50,50,50,75,75,dp1992
299,2.22,75,0,75,100,50,50,0,75,75,100,0,100,dp1993
295,2.22,75,75,100,75,100,75,75,50,50,50,50,0,dp1994
295,1.75,50,75,100,75,75,0,50,100,100,50,0,0,dp1995
290,1.75,0,100,100,75,100,50,100,100,0,75,0,75,dp1996
290,2.22,0,0,50,50,100,0,50,50,100,75,50,50,dp1997
290,1.75,75,100,0,50,50,100,50,0,100,50,50,75,dp1998
299,2.65,0,50,50,50,100,100,75,50,50,50,50,50,dp1999
290,2.22,0,50,100,100,0,50,100,100,50,50,100,50,dp2000
299,2.22,100,100,0,75,100,75,50,100,0,100,0,75,dp2001
290,2.22,50,50,100,50,50,100,75,50,50,100,75,75,dp2002
299,1.75,0,50,50,50,0,100,50,100,50,100,100,0,dp2003
299,1.75,50,0,75,75,100,75,75,75,75,50,50,0,dp2004
295,2.65,100,50,0,75,100,50,100,50,0,75,0,75,dp2005
299,2.22,0,0,0,100,100,100,75,0,75,0,0,50,dp2006
290,2.22,50,75,0,0,100,100,100,100,100,100,0,50,dp2007
